"EntityId","Chart Label","Technology","Technology Subtype","Year","Official Program Number","Fixed O M dollar per kW","","Reference Name","Publication Year","Report Author(s)","Dataset name","Dataset web source"
"g26337","Onshore","Land-Based Wind","","2017","","23.36","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26388","Onshore","Land-Based Wind","","2017","","23.36","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26387","Onshore","Land-Based Wind","","2016","","23.72","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26285","Onshore","Land-Based Wind","","2016","","23.72","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26336","Onshore","Land-Based Wind","","2016","","23.72","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26284","Onshore","Land-Based Wind","","2015","","24.08","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26335","Onshore","Land-Based Wind","","2015","","24.08","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26386","Onshore","Land-Based Wind","","2015","","24.08","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26283","Onshore","Land-Based Wind","","2014","","24.46","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26334","Onshore","Land-Based Wind","","2014","","24.46","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26385","Onshore","Land-Based Wind","","2014","","24.46","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26282","Onshore","Land-Based Wind","","2013","","24.84","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26333","Onshore","Land-Based Wind","","2013","","24.84","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26384","Onshore","Land-Based Wind","","2013","","24.84","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26281","Onshore","Land-Based Wind","","2012","","25.22","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26332","Onshore","Land-Based Wind","","2012","","25.22","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26383","Onshore","Land-Based Wind","","2012","","25.22","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26382","Onshore","Land-Based Wind","","2011","","25.6","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26280","Onshore","Land-Based Wind","","2011","","25.6","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26331","Onshore","Land-Based Wind","","2011","","25.6","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26279","Onshore","Land-Based Wind","","2010","","25.98","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26330","Onshore","Land-Based Wind","","2010","","25.98","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26381","Onshore","Land-Based Wind","","2010","","25.98","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26278","Onshore","Land-Based Wind","","2009","","26.79","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26329","Onshore","Land-Based Wind","","2009","","26.79","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26380","Onshore","Land-Based Wind","","2009","","26.79","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g24450","Onshore","Land-Based Wind","","2017","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24455","Onshore","Land-Based Wind","","2022","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24460","Onshore","Land-Based Wind","","2027","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24465","Onshore","Land-Based Wind","","2032","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24448","Onshore","Land-Based Wind","","2015","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24453","Onshore","Land-Based Wind","","2020","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24458","Onshore","Land-Based Wind","","2025","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24463","Onshore","Land-Based Wind","","2030","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24468","Onshore","Land-Based Wind","","2035","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24446","Onshore","Land-Based Wind","","2013","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24451","Onshore","Land-Based Wind","","2018","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24456","Onshore","Land-Based Wind","","2023","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24461","Onshore","Land-Based Wind","","2028","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24466","Onshore","Land-Based Wind","","2033","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24449","Onshore","Land-Based Wind","","2016","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24454","Onshore","Land-Based Wind","","2021","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24459","Onshore","Land-Based Wind","","2026","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24464","Onshore","Land-Based Wind","","2031","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24447","Onshore","Land-Based Wind","","2014","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24452","Onshore","Land-Based Wind","","2019","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24457","Onshore","Land-Based Wind","","2024","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24462","Onshore","Land-Based Wind","","2029","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24467","Onshore","Land-Based Wind","","2034","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
"g24445","Onshore","Land-Based Wind","","2012","","29.5","","EPA 2009","2009","EPA","Environmental Protection Agency (2009). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkt/progsregs/epa-ipm/docs/basecase2009.pdf"
